provider_id,provider_name,npi,dea,specialty_concept_id,care_site_id,year_of_birth,gender_concept_id,provider_source_value,specialty_source_value,specialty_source_concept_id,gender_source_value,gender_source_concept_id
5145,,,,0,,,0,5145,RN,0,,0
5147,,,,0,,,0,5147,RN,0,,0
5148,,,,0,,,0,5148,RN,0,,0
5149,,,,0,,,0,5149,RD/LDN,0,,0
5151,,,,0,,,0,5151,PCA,0,,0
5152,,,,0,,,0,5152,RN,0,,0
5154,,,,0,,,0,5154,MD,0,,0
5155,,,,0,,,0,5155,RN,0,,0
5156,,,,0,,,0,5156,LICSW,0,,0
5157,,,,0,,,0,5157,RN,0,,0
5158,,,,0,,,0,5158,PCA,0,,0
5159,,,,0,,,0,5159,RN,0,,0
5160,,,,0,,,0,5160,RN,0,,0
5161,,,,0,,,0,5161,,0,,0
5162,,,,0,,,0,5162,UC,0,,0
5163,,,,0,,,0,5163,MD,0,,0
5164,,,,0,,,0,5164,R.Ph,0,,0
5165,,,,0,,,0,5165,RN,0,,0
5166,,,,0,,,0,5166,MD,0,,0
5167,,,,0,,,0,5167,UC,0,,0
5168,,,,0,,,0,5168,RN,0,,0
5169,,,,0,,,0,5169,RN,0,,0
5170,,,,0,,,0,5170,SN,0,,0
5171,,,,0,,,0,5171,RN,0,,0
5172,,,,0,,,0,5172,MD,0,,0
5173,,,,0,,,0,5173,PT,0,,0
5174,,,,0,,,0,5174,RN,0,,0
5175,,,,0,,,0,5175,PCA,0,,0
5176,,,,0,,,0,5176,PharmD,0,,0
7077,,,,0,,,0,7077,Res,0,,0
7078,,,,0,,,0,7078,Res,0,,0
7079,,,,0,,,0,7079,Res,0,,0
7080,,,,0,,,0,7080,Res,0,,0
7081,,,,0,,,0,7081,Res,0,,0
7082,,,,0,,,0,7082,Res,0,,0
7083,,,,0,,,0,7083,Res,0,,0
7084,,,,0,,,0,7084,Res,0,,0
7085,,,,0,,,0,7085,Res,0,,0
7086,,,,0,,,0,7086,Res,0,,0
7087,,,,0,,,0,7087,Res,0,,0
7088,,,,0,,,0,7088,Res,0,,0
7089,,,,0,,,0,7089,Res,0,,0
7090,,,,0,,,0,7090,Res,0,,0
7091,,,,0,,,0,7091,Res,0,,0
7092,,,,0,,,0,7092,Res,0,,0
7093,,,,0,,,0,7093,Res,0,,0
7094,,,,0,,,0,7094,Res,0,,0
7095,,,,0,,,0,7095,Res,0,,0
7096,,,,0,,,0,7096,Res,0,,0
7097,,,,0,,,0,7097,Res,0,,0
7098,,,,0,,,0,7098,Res,0,,0
7099,,,,0,,,0,7099,Res,0,,0
7100,,,,0,,,0,7100,Res,0,,0
7101,,,,0,,,0,7101,Res,0,,0
7102,,,,0,,,0,7102,Res,0,,0
7103,,,,0,,,0,7103,Res,0,,0
7104,,,,0,,,0,7104,Res,0,,0
7105,,,,0,,,0,7105,Res,0,,0
7106,,,,0,,,0,7106,Res,0,,0
7107,,,,0,,,0,7107,Res,0,,0
7108,,,,0,,,0,7108,Res,0,,0
7109,,,,0,,,0,7109,Res,0,,0
7110,,,,0,,,0,7110,Res,0,,0
7111,,,,0,,,0,7111,Res,0,,0
7112,,,,0,,,0,7112,Res,0,,0
7113,,,,0,,,0,7113,Res,0,,0
7114,,,,0,,,0,7114,PA,0,,0
7115,,,,0,,,0,7115,PA,0,,0
7116,,,,0,,,0,7116,PA,0,,0
7117,,,,0,,,0,7117,Res,0,,0
7118,,,,0,,,0,7118,Res,0,,0
7119,,,,0,,,0,7119,Res,0,,0
7120,,,,0,,,0,7120,coWker,0,,0
7121,,,,0,,,0,7121,coWker,0,,0
7122,,,,0,,,0,7122,coWker,0,,0
7123,,,,0,,,0,7123,,0,,0
7124,,,,0,,,0,7124,,0,,0
7125,,,,0,,,0,7125,,0,,0
7126,,,,0,,,0,7126,Res,0,,0
7127,,,,0,,,0,7127,Res,0,,0
7128,,,,0,,,0,7128,Res,0,,0
7129,,,,0,,,0,7129,Res,0,,0
7130,,,,0,,,0,7130,Res,0,,0
7131,,,,0,,,0,7131,Res,0,,0
7132,,,,0,,,0,7132,res,0,,0
7133,,,,0,,,0,7133,res,0,,0
7134,,,,0,,,0,7134,res,0,,0
7135,,,,0,,,0,7135,,0,,0
7136,,,,0,,,0,7136,,0,,0
7137,,,,0,,,0,7137,,0,,0
7139,,,,0,,,0,7139,,0,,0
7140,,,,0,,,0,7140,,0,,0
7142,,,,0,,,0,7142,MDs,0,,0
7143,,,,0,,,0,7143,MDs,0,,0
7145,,,,0,,,0,7145,MDs,0,,0
7146,,,,0,,,0,7146,MDs,0,,0
7148,,,,0,,,0,7148,MDs,0,,0
7149,,,,0,,,0,7149,MDs,0,,0
7150,,,,0,,,0,7150,MDs,0,,0
7152,,,,0,,,0,7152,MDs,0,,0
7153,,,,0,,,0,7153,MDs,0,,0
7155,,,,0,,,0,7155,MDs,0,,0
7156,,,,0,,,0,7156,MDs,0,,0
7157,,,,0,,,0,7157,MDs,0,,0
7159,,,,0,,,0,7159,MD,0,,0
7160,,,,0,,,0,7160,MD,0,,0
7162,,,,0,,,0,7162,MDs,0,,0
7163,,,,0,,,0,7163,MDs,0,,0
7165,,,,0,,,0,7165,MDs,0,,0
7166,,,,0,,,0,7166,MDs,0,,0
7167,,,,0,,,0,7167,MDs,0,,0
7169,,,,0,,,0,7169,MDS,0,,0
7170,,,,0,,,0,7170,MDS,0,,0
7172,,,,0,,,0,7172,MDs,0,,0
7173,,,,0,,,0,7173,MDs,0,,0
7175,,,,0,,,0,7175,MD,0,,0
7176,,,,0,,,0,7176,MD,0,,0
7177,,,,0,,,0,7177,MDS,0,,0
7179,,,,0,,,0,7179,MDS,0,,0
7180,,,,0,,,0,7180,MD,0,,0
7182,,,,0,,,0,7182,MD,0,,0
7183,,,,0,,,0,7183,ajm,0,,0
7185,,,,0,,,0,7185,ajm,0,,0
7186,,,,0,,,0,7186,MDS,0,,0
7188,,,,0,,,0,7188,MDS,0,,0
7189,,,,0,,,0,7189,PA,0,,0
7190,,,,0,,,0,7190,PA,0,,0
7192,,,,0,,,0,7192,MDS,0,,0
7193,,,,0,,,0,7193,MDS,0,,0
7195,,,,0,,,0,7195,MDS,0,,0
7196,,,,0,,,0,7196,MDS,0,,0
7198,,,,0,,,0,7198,MDs,0,,0
7199,,,,0,,,0,7199,MDs,0,,0
7200,,,,0,,,0,7200,MDs,0,,0
7202,,,,0,,,0,7202,MDs,0,,0
7203,,,,0,,,0,7203,MDs,0,,0
7205,,,,0,,,0,7205,MDs,0,,0
7206,,,,0,,,0,7206,MDs,0,,0
7208,,,,0,,,0,7208,MDs,0,,0
7209,,,,0,,,0,7209,MDs,0,,0
7210,,,,0,,,0,7210,RNC,0,,0
7212,,,,0,,,0,7212,RN,0,,0
7213,,,,0,,,0,7213,RN,0,,0
7215,,,,0,,,0,7215,MD,0,,0
7216,,,,0,,,0,7216,MD,0,,0
7218,,,,0,,,0,7218,MS,0,,0
7219,,,,0,,,0,7219,MS,0,,0
7220,,,,0,,,0,7220,MS,0,,0
7222,,,,0,,,0,7222,MS,0,,0
7223,,,,0,,,0,7223,MDs,0,,0
7225,,,,0,,,0,7225,MDs,0,,0
7226,,,,0,,,0,7226,RN,0,,0
7227,,,,0,,,0,7227,RN,0,,0
7229,,,,0,,,0,7229,MD,0,,0
7230,,,,0,,,0,7230,MD,0,,0
7232,,,,0,,,0,7232,MD,0,,0
7233,,,,0,,,0,7233,MD,0,,0
7235,,,,0,,,0,7235,MD,0,,0
7236,,,,0,,,0,7236,MD,0,,0
7238,,,,0,,,0,7238,RRT,0,,0
7239,,,,0,,,0,7239,RRT,0,,0
7240,,,,0,,,0,7240,MS,0,,0
7242,,,,0,,,0,7242,MS,0,,0
7243,,,,0,,,0,7243,,0,,0
7245,,,,0,,,0,7245,,0,,0
7246,,,,0,,,0,7246,MD,0,,0
7248,,,,0,,,0,7248,MD,0,,0
7249,,,,0,,,0,7249,Ms,0,,0
7250,,,,0,,,0,7250,Ms,0,,0
7252,,,,0,,,0,7252,PCA,0,,0
7253,,,,0,,,0,7253,PCA,0,,0
7255,,,,0,,,0,7255,RN,0,,0
7256,,,,0,,,0,7256,MD,0,,0
7258,,,,0,,,0,7258,MD,0,,0
7259,,,,0,,,0,7259,MD,0,,0
7260,,,,0,,,0,7260,MD,0,,0
7262,,,,0,,,0,7262,RN,0,,0
7263,,,,0,,,0,7263,RN,0,,0
7265,,,,0,,,0,7265,UCO,0,,0
7266,,,,0,,,0,7266,UCO,0,,0
7267,,,,0,,,0,7267,MDs,0,,0
7268,,,,0,,,0,7268,MDs,0,,0
7269,,,,0,,,0,7269,MDs,0,,0
7270,,,,0,,,0,7270,RN,0,,0
7271,,,,0,,,0,7271,RN,0,,0
7272,,,,0,,,0,7272,RN,0,,0
7273,,,,0,,,0,7273,MSIV,0,,0
7274,,,,0,,,0,7274,MSIV,0,,0
7275,,,,0,,,0,7275,RN,0,,0
7276,,,,0,,,0,7276,RN,0,,0
7277,,,,0,,,0,7277,RN,0,,0
7278,,,,0,,,0,7278,MDs,0,,0
7279,,,,0,,,0,7279,MDs,0,,0
7280,,,,0,,,0,7280,MDs,0,,0
7281,,,,0,,,0,7281,RN,0,,0
7282,,,,0,,,0,7282,RN,0,,0
7283,,,,0,,,0,7283,RN,0,,0
7284,,,,0,,,0,7284,RN,0,,0
7285,,,,0,,,0,7285,RN,0,,0
7286,,,,0,,,0,7286,RN,0,,0
7287,,,,0,,,0,7287,MD,0,,0
7288,,,,0,,,0,7288,MD,0,,0
7289,,,,0,,,0,7289,MD,0,,0
7290,,,,0,,,0,7290,MD,0,,0
7291,,,,0,,,0,7291,MD,0,,0
7292,,,,0,,,0,7292,MD,0,,0
7293,,,,0,,,0,7293,RN,0,,0
7294,,,,0,,,0,7294,RN,0,,0
7295,,,,0,,,0,7295,RN,0,,0
7296,,,,0,,,0,7296,,0,,0
7297,,,,0,,,0,7297,,0,,0
7298,,,,0,,,0,7298,,0,,0
7299,,,,0,,,0,7299,MDs,0,,0
7300,,,,0,,,0,7300,MDs,0,,0
7301,,,,0,,,0,7301,MDs,0,,0
7302,,,,0,,,0,7302,MDs,0,,0
7303,,,,0,,,0,7303,MDs,0,,0
7304,,,,0,,,0,7304,MDs,0,,0
7305,,,,0,,,0,7305,MD,0,,0
7306,,,,0,,,0,7306,MD,0,,0
7307,,,,0,,,0,7307,MD,0,,0
7308,,,,0,,,0,7308,Reside,0,,0
7309,,,,0,,,0,7309,Reside,0,,0
7310,,,,0,,,0,7310,Reside,0,,0
7311,,,,0,,,0,7311,RN,0,,0
7312,,,,0,,,0,7312,RN,0,,0
7313,,,,0,,,0,7313,RN,0,,0
7314,,,,0,,,0,7314,RN,0,,0
7315,,,,0,,,0,7315,RN,0,,0
7316,,,,0,,,0,7316,RN,0,,0
7317,,,,0,,,0,7317,RN,0,,0
7318,,,,0,,,0,7318,RN,0,,0
7319,,,,0,,,0,7319,RN,0,,0
7320,,,,0,,,0,7320,MDs,0,,0
7321,,,,0,,,0,7321,MDs,0,,0
7322,,,,0,,,0,7322,MDs,0,,0
7323,,,,0,,,0,7323,MDs,0,,0
7324,,,,0,,,0,7324,MDs,0,,0
7325,,,,0,,,0,7325,MDs,0,,0
7326,,,,0,,,0,7326,LICSW,0,,0
7327,,,,0,,,0,7327,LICSW,0,,0
7328,,,,0,,,0,7328,RN,0,,0
7329,,,,0,,,0,7329,RN,0,,0
7330,,,,0,,,0,7330,RN,0,,0
7331,,,,0,,,0,7331,RN,0,,0
7332,,,,0,,,0,7332,RN,0,,0
7333,,,,0,,,0,7333,MS,0,,0
7334,,,,0,,,0,7334,MS,0,,0
7335,,,,0,,,0,7335,MS,0,,0
7336,,,,0,,,0,7336,MDs,0,,0
7337,,,,0,,,0,7337,MDs,0,,0
7338,,,,0,,,0,7338,MDs,0,,0
7339,,,,0,,,0,7339,MD,0,,0
7340,,,,0,,,0,7340,MD,0,,0
7341,,,,0,,,0,7341,RN,0,,0
7342,,,,0,,,0,7342,RN,0,,0
7343,,,,0,,,0,7343,ISCS,0,,0
7344,,,,0,,,0,7344,ISCS,0,,0
7345,,,,0,,,0,7345,ISCS,0,,0
7346,,,,0,,,0,7346,RN,0,,0
7347,,,,0,,,0,7347,RN,0,,0
7348,,,,0,,,0,7348,RN,0,,0
7349,,,,0,,,0,7349,RN,0,,0
7351,,,,0,,,0,7351,RN,0,,0
7352,,,,0,,,0,7352,RN,0,,0
7354,,,,0,,,0,7354,RN,0,,0
7355,,,,0,,,0,7355,MD,0,,0
7356,,,,0,,,0,7356,MD,0,,0
7358,,,,0,,,0,7358,MD,0,,0
7359,,,,0,,,0,7359,MD,0,,0
7361,,,,0,,,0,7361,RN,0,,0
7362,,,,0,,,0,7362,RN,0,,0
7363,,,,0,,,0,7363,RN,0,,0
7365,,,,0,,,0,7365,SPG,0,,0
7366,,,,0,,,0,7366,SPG,0,,0
7368,,,,0,,,0,7368,MS,0,,0
7369,,,,0,,,0,7369,MS,0,,0
7371,,,,0,,,0,7371,RN,0,,0
7372,,,,0,,,0,7372,RN,0,,0
7374,,,,0,,,0,7374,RN,0,,0
7375,,,,0,,,0,7375,RN,0,,0
7376,,,,0,,,0,7376,MS,0,,0
7378,,,,0,,,0,7378,MS,0,,0
7379,,,,0,,,0,7379,RN,0,,0
7380,,,,0,,,0,7380,RN,0,,0
7382,,,,0,,,0,7382,RN,0,,0
7383,,,,0,,,0,7383,RN,0,,0
7385,,,,0,,,0,7385,IS,0,,0
7386,,,,0,,,0,7386,IS,0,,0
7388,,,,0,,,0,7388,RN,0,,0
7389,,,,0,,,0,7389,RN,0,,0
7391,,,,0,,,0,7391,ISOPS,0,,0
7392,,,,0,,,0,7392,ISOPS,0,,0
7394,,,,0,,,0,7394,ISOPS,0,,0
7395,,,,0,,,0,7395,ISOPS,0,,0
7396,,,,0,,,0,7396,ISOPS,0,,0
7398,,,,0,,,0,7398,ISOPS,0,,0
7399,,,,0,,,0,7399,ISOPS,0,,0
7400,,,,0,,,0,7400,ISOPS,0,,0
7402,,,,0,,,0,7402,ISOPS,0,,0
7403,,,,0,,,0,7403,ISOPS,0,,0
7404,,,,0,,,0,7404,ISOPS,0,,0
7406,,,,0,,,0,7406,RRT,0,,0
7407,,,,0,,,0,7407,RRT,0,,0
7409,,,,0,,,0,7409,ISOPS,0,,0
7410,,,,0,,,0,7410,ISOPS,0,,0
7411,,,,0,,,0,7411,ISOPS,0,,0
7413,,,,0,,,0,7413,ISOPS,0,,0
7414,,,,0,,,0,7414,RN,0,,0
7416,,,,0,,,0,7416,RN,0,,0
7417,,,,0,,,0,7417,Prog,0,,0
7418,,,,0,,,0,7418,Prog,0,,0
7420,,,,0,,,0,7420,PharmD,0,,0
7421,,,,0,,,0,7421,RPh,0,,0
7422,,,,0,,,0,7422,RPh,0,,0
7424,,,,0,,,0,7424,Isops,0,,0
7425,,,,0,,,0,7425,Isops,0,,0
7427,,,,0,,,0,7427,Rph,0,,0
7428,,,,0,,,0,7428,Rph,0,,0
7429,,,,0,,,0,7429,RN,0,,0
7431,,,,0,,,0,7431,RN,0,,0
7432,,,,0,,,0,7432,RN,0,,0
7434,,,,0,,,0,7434,RN,0,,0
7435,,,,0,,,0,7435,RN,0,,0
7437,,,,0,,,0,7437,RN,0,,0
7438,,,,0,,,0,7438,RRT,0,,0
7439,,,,0,,,0,7439,RRT,0,,0
7441,,,,0,,,0,7441,Medst,0,,0
7442,,,,0,,,0,7442,Medst,0,,0
7444,,,,0,,,0,7444,RN,0,,0
7445,,,,0,,,0,7445,RN,0,,0
7447,,,,0,,,0,7447,RN,0,,0
7448,,,,0,,,0,7448,RN,0,,0
7450,,,,0,,,0,7450,RN,0,,0
7451,,,,0,,,0,7451,RN,0,,0
7452,,,,0,,,0,7452,RN,0,,0
7454,,,,0,,,0,7454,RN,0,,0
7455,,,,0,,,0,7455,RN,0,,0
7457,,,,0,,,0,7457,MedSt,0,,0
7458,,,,0,,,0,7458,MedSt,0,,0
7459,,,,0,,,0,7459,RN,0,,0
7461,,,,0,,,0,7461,RN,0,,0
7462,,,,0,,,0,7462,MDs,0,,0
7464,,,,0,,,0,7464,MDs,0,,0
7465,,,,0,,,0,7465,RN,0,,0
7467,,,,0,,,0,7467,RN,0,,0
7468,,,,0,,,0,7468,RN,0,,0
7469,,,,0,,,0,7469,RN,0,,0
7471,,,,0,,,0,7471,MS,0,,0
7472,,,,0,,,0,7472,MS,0,,0
7474,,,,0,,,0,7474,PT,0,,0
7475,,,,0,,,0,7475,PT,0,,0
7476,,,,0,,,0,7476,PT,0,,0
7477,,,,0,,,0,7477,DI,0,,0
7478,,,,0,,,0,7478,DI,0,,0
7479,,,,0,,,0,7479,DI,0,,0
7480,,,,0,,,0,7480,DI,0,,0
7481,,,,0,,,0,7481,DI,0,,0
7482,,,,0,,,0,7482,DI,0,,0
7483,,,,0,,,0,7483,DI,0,,0
7484,,,,0,,,0,7484,DI,0,,0
7485,,,,0,,,0,7485,DI,0,,0
7486,,,,0,,,0,7486,DI,0,,0
7487,,,,0,,,0,7487,DI,0,,0
7488,,,,0,,,0,7488,DI,0,,0
7489,,,,0,,,0,7489,DI,0,,0
7490,,,,0,,,0,7490,DI,0,,0
7491,,,,0,,,0,7491,DI,0,,0
7492,,,,0,,,0,7492,DI,0,,0
7493,,,,0,,,0,7493,DI,0,,0
7494,,,,0,,,0,7494,DI,0,,0
7495,,,,0,,,0,7495,DI,0,,0
6025,,,,0,,,0,6025,MD,0,,0
6026,,,,0,,,0,6026,MD,0,,0
6027,,,,0,,,0,6027,MD,0,,0
6028,,,,0,,,0,6028,MD,0,,0
6029,,,,0,,,0,6029,MD,0,,0
6030,,,,0,,,0,6030,MD,0,,0
6031,,,,0,,,0,6031,MD,0,,0
6032,,,,0,,,0,6032,MD,0,,0
6033,,,,0,,,0,6033,MD,0,,0
6034,,,,0,,,0,6034,MD,0,,0
6035,,,,0,,,0,6035,MD,0,,0
6036,,,,0,,,0,6036,MD,0,,0
6037,,,,0,,,0,6037,MD,0,,0
6038,,,,0,,,0,6038,MD,0,,0
6039,,,,0,,,0,6039,MD,0,,0
6040,,,,0,,,0,6040,MD,0,,0
6041,,,,0,,,0,6041,MD,0,,0
6042,,,,0,,,0,6042,MD,0,,0
6043,,,,0,,,0,6043,MD,0,,0
6044,,,,0,,,0,6044,MD,0,,0
6045,,,,0,,,0,6045,MD,0,,0
6046,,,,0,,,0,6046,MD,0,,0
6047,,,,0,,,0,6047,MD,0,,0
6048,,,,0,,,0,6048,MD,0,,0
6049,,,,0,,,0,6049,MD,0,,0
6050,,,,0,,,0,6050,MD,0,,0
6051,,,,0,,,0,6051,MD,0,,0
6052,,,,0,,,0,6052,MD,0,,0
6053,,,,0,,,0,6053,MD,0,,0
6054,,,,0,,,0,6054,MD,0,,0
6055,,,,0,,,0,6055,MD,0,,0
6056,,,,0,,,0,6056,MD,0,,0
6057,,,,0,,,0,6057,MD,0,,0
6058,,,,0,,,0,6058,MD,0,,0
6059,,,,0,,,0,6059,MD,0,,0
6060,,,,0,,,0,6060,MD,0,,0
6061,,,,0,,,0,6061,MD,0,,0
6062,,,,0,,,0,6062,MD,0,,0
6063,,,,0,,,0,6063,MD,0,,0
6064,,,,0,,,0,6064,MD,0,,0
6065,,,,0,,,0,6065,MD,0,,0
6066,,,,0,,,0,6066,MD,0,,0
6067,,,,0,,,0,6067,MD,0,,0
6068,,,,0,,,0,6068,MD,0,,0
6069,,,,0,,,0,6069,MD,0,,0
6070,,,,0,,,0,6070,MD,0,,0
6071,,,,0,,,0,6071,MD,0,,0
6072,,,,0,,,0,6072,MD,0,,0
6073,,,,0,,,0,6073,MD,0,,0
6074,,,,0,,,0,6074,MD,0,,0
6075,,,,0,,,0,6075,MD,0,,0
6076,,,,0,,,0,6076,MD,0,,0
6077,,,,0,,,0,6077,MD,0,,0
6078,,,,0,,,0,6078,Studen,0,,0
6079,,,,0,,,0,6079,Studen,0,,0
6080,,,,0,,,0,6080,Studen,0,,0
6081,,,,0,,,0,6081,MD,0,,0
6082,,,,0,,,0,6082,MD,0,,0
6083,,,,0,,,0,6083,RN,0,,0
6084,,,,0,,,0,6084,RN,0,,0
6086,,,,0,,,0,6086,MD,0,,0
6087,,,,0,,,0,6087,MD,0,,0
6088,,,,0,,,0,6088,MD,0,,0
6090,,,,0,,,0,6090,MD,0,,0
6091,,,,0,,,0,6091,MD,0,,0
6093,,,,0,,,0,6093,MD,0,,0
6094,,,,0,,,0,6094,MD,0,,0
6095,,,,0,,,0,6095,MD,0,,0
6097,,,,0,,,0,6097,MD,0,,0
6098,,,,0,,,0,6098,MD,0,,0
6100,,,,0,,,0,6100,MD,0,,0
6101,,,,0,,,0,6101,MD,0,,0
6103,,,,0,,,0,6103,MD,0,,0
6104,,,,0,,,0,6104,MD,0,,0
6105,,,,0,,,0,6105,MD,0,,0
6107,,,,0,,,0,6107,MD,0,,0
6108,,,,0,,,0,6108,MD,0,,0
6110,,,,0,,,0,6110,MD,0,,0
6111,,,,0,,,0,6111,MD,0,,0
6113,,,,0,,,0,6113,MD,0,,0
6114,,,,0,,,0,6114,MD,0,,0
6116,,,,0,,,0,6116,MD,0,,0
6117,,,,0,,,0,6117,MD,0,,0
6118,,,,0,,,0,6118,MD,0,,0
6120,,,,0,,,0,6120,MD,0,,0
6121,,,,0,,,0,6121,MD,0,,0
6123,,,,0,,,0,6123,MD,0,,0
6124,,,,0,,,0,6124,MD,0,,0
6126,,,,0,,,0,6126,MD,0,,0
6127,,,,0,,,0,6127,MD,0,,0
6128,,,,0,,,0,6128,MD,0,,0
6130,,,,0,,,0,6130,MD,0,,0
6131,,,,0,,,0,6131,MD,0,,0
6133,,,,0,,,0,6133,MD,0,,0
6134,,,,0,,,0,6134,MD,0,,0
6136,,,,0,,,0,6136,MD,0,,0
6137,,,,0,,,0,6137,MD,0,,0
6138,,,,0,,,0,6138,MD,0,,0
6140,,,,0,,,0,6140,MD,0,,0
6141,,,,0,,,0,6141,MD,0,,0
6142,,,,0,,,0,6142,MD,0,,0
6144,,,,0,,,0,6144,MD,0,,0
6145,,,,0,,,0,6145,MD,0,,0
6147,,,,0,,,0,6147,MD,0,,0
6148,,,,0,,,0,6148,MD,0,,0
6150,,,,0,,,0,6150,MedStu,0,,0
6151,,,,0,,,0,6151,MedStu,0,,0
6153,,,,0,,,0,6153,RN,0,,0
6154,,,,0,,,0,6154,RN,0,,0
6156,,,,0,,,0,6156,RN,0,,0
6157,,,,0,,,0,6157,RN,0,,0
6159,,,,0,,,0,6159,RN,0,,0
6160,,,,0,,,0,6160,RN,0,,0
6162,,,,0,,,0,6162,RN,0,,0
6163,,,,0,,,0,6163,MD,0,,0
6164,,,,0,,,0,6164,RN,0,,0
6166,,,,0,,,0,6166,MD,0,,0
6167,,,,0,,,0,6167,MD,0,,0
6169,,,,0,,,0,6169,RN,0,,0
6170,,,,0,,,0,6170,RN,0,,0
6171,,,,0,,,0,6171,MD,0,,0
6172,,,,0,,,0,6172,RN,0,,0
6174,,,,0,,,0,6174,RN,0,,0
6175,,,,0,,,0,6175,RN,0,,0
6177,,,,0,,,0,6177,MD,0,,0
6178,,,,0,,,0,6178,MD,0,,0
6179,,,,0,,,0,6179,MD,0,,0
6180,,,,0,,,0,6180,MD,0,,0
6182,,,,0,,,0,6182,RN,0,,0
6183,,,,0,,,0,6183,RN,0,,0
6185,,,,0,,,0,6185,RN,0,,0
6186,,,,0,,,0,6186,RN,0,,0
6187,,,,0,,,0,6187,RN,0,,0
6189,,,,0,,,0,6189,MD,0,,0
6190,,,,0,,,0,6190,MD,0,,0
6192,,,,0,,,0,6192,MD,0,,0
6193,,,,0,,,0,6193,RN,0,,0
6194,,,,0,,,0,6194,RA,0,,0
6196,,,,0,,,0,6196,MedStu,0,,0
6198,,,,0,,,0,6198,MedStu,0,,0
6199,,,,0,,,0,6199,MedSty,0,,0
6200,,,,0,,,0,6200,MedSty,0,,0
6202,,,,0,,,0,6202,PharmD,0,,0
6203,,,,0,,,0,6203,PharmD,0,,0
6204,,,,0,,,0,6204,PharmD,0,,0
6206,,,,0,,,0,6206,MedStu,0,,0
6207,,,,0,,,0,6207,MedStu,0,,0
6208,,,,0,,,0,6208,RN,0,,0
6210,,,,0,,,0,6210,MTASCP,0,,0
6211,,,,0,,,0,6211,MTASCP,0,,0
6212,,,,0,,,0,6212,MTASCP,0,,0
6213,,,,0,,,0,6213,MD,0,,0
6214,,,,0,,,0,6214,MD,0,,0
6215,,,,0,,,0,6215,MD,0,,0
6216,,,,0,,,0,6216,MedStu,0,,0
6217,,,,0,,,0,6217,MedStu,0,,0
6218,,,,0,,,0,6218,MedStu,0,,0
6219,,,,0,,,0,6219,MD,0,,0
6220,,,,0,,,0,6220,MD,0,,0
6221,,,,0,,,0,6221,MD,0,,0
6222,,,,0,,,0,6222,MD,0,,0
6223,,,,0,,,0,6223,MD,0,,0
6224,,,,0,,,0,6224,MedStu,0,,0
6225,,,,0,,,0,6225,MedStu,0,,0
6226,,,,0,,,0,6226,MedStu,0,,0
6227,,,,0,,,0,6227,PA-C,0,,0
6228,,,,0,,,0,6228,PA-C,0,,0
6229,,,,0,,,0,6229,PA-C,0,,0
6230,,,,0,,,0,6230,RN,0,,0
6231,,,,0,,,0,6231,RN,0,,0
6232,,,,0,,,0,6232,RN,0,,0
6233,,,,0,,,0,6233,MD,0,,0
6234,,,,0,,,0,6234,MD,0,,0
6235,,,,0,,,0,6235,MD,0,,0
6236,,,,0,,,0,6236,RN,0,,0
6237,,,,0,,,0,6237,RN,0,,0
6238,,,,0,,,0,6238,RN,0,,0
6239,,,,0,,,0,6239,MD,0,,0
6240,,,,0,,,0,6240,MD,0,,0
6241,,,,0,,,0,6241,MD,0,,0
6242,,,,0,,,0,6242,MD,0,,0
6243,,,,0,,,0,6243,MD,0,,0
6244,,,,0,,,0,6244,MD,0,,0
6245,,,,0,,,0,6245,MedStu,0,,0
6246,,,,0,,,0,6246,MedStu,0,,0
6247,,,,0,,,0,6247,MedStu,0,,0
6248,,,,0,,,0,6248,RN,0,,0
6249,,,,0,,,0,6249,RN,0,,0
6250,,,,0,,,0,6250,RN,0,,0
6251,,,,0,,,0,6251,RN,0,,0
6252,,,,0,,,0,6252,RN,0,,0
6253,,,,0,,,0,6253,RN,0,,0
6254,,,,0,,,0,6254,RN,0,,0
6255,,,,0,,,0,6255,RN,0,,0
6256,,,,0,,,0,6256,RN,0,,0
6257,,,,0,,,0,6257,RN,0,,0
6258,,,,0,,,0,6258,RN,0,,0
6259,,,,0,,,0,6259,RTStu,0,,0
6260,,,,0,,,0,6260,RTStu,0,,0
6261,,,,0,,,0,6261,RTStu,0,,0
6262,,,,0,,,0,6262,RTStu,0,,0
6263,,,,0,,,0,6263,RTStu,0,,0
6264,,,,0,,,0,6264,RTStu,0,,0
6265,,,,0,,,0,6265,RTStu,0,,0
6266,,,,0,,,0,6266,RTStu,0,,0
6267,,,,0,,,0,6267,RTStu,0,,0
6268,,,,0,,,0,6268,RTStu,0,,0
6269,,,,0,,,0,6269,RTStu,0,,0
6270,,,,0,,,0,6270,RTStu,0,,0
6271,,,,0,,,0,6271,RN,0,,0
6272,,,,0,,,0,6272,RN,0,,0
6273,,,,0,,,0,6273,RN,0,,0
6274,,,,0,,,0,6274,RN,0,,0
6275,,,,0,,,0,6275,RN,0,,0
6276,,,,0,,,0,6276,MD,0,,0
6277,,,,0,,,0,6277,MD,0,,0
6278,,,,0,,,0,6278,MD,0,,0
6279,,,,0,,,0,6279,RN,0,,0
6280,,,,0,,,0,6280,RN,0,,0
6281,,,,0,,,0,6281,RN,0,,0
6282,,,,0,,,0,6282,RTStu,0,,0
6283,,,,0,,,0,6283,RTStu,0,,0
